Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
0,0.00256005534902215,0.12036105990409851,0.8821989,0.88219994,0.6961488127708435,0.7755447626113892,0.5503683
10,-0.000276626757113263,0.040092144161462784,0.95963115,0.9596379,6.947111546993256,7.627229273319244,0.51894873
20,-0.00044160039396956563,-0.0003785925800912082,0.999937,0.999937,6.9225820899009705,7.374833703041077,0.5083847
30,-0.0006318219820968807,-0.0008369393763132393,1.0002052,1.000205,6.899882256984711,7.0740795731544495,0.50827694
40,-0.0009593716822564602,-0.0012253972236067057,1.0002661,1.0002661,6.884037435054779,6.6945555210113525,0.50818425
50,-0.001597222057171166,-0.0017348340479657054,1.0001376,1.0001377,6.888583779335022,6.2600515484809875,0.5080596
60,-0.0028934136498719454,-0.0027093584649264812,0.99981594,0.9998164,6.901140093803406,6.177764892578125,0.50782347
70,-0.0054885270074009895,-0.004555197898298502,0.99906665,0.9990691,6.881602108478546,6.5806785225868225,0.507378
80,-0.01100068911910057,-0.008043093606829643,0.9970424,0.99705434,6.873622477054596,6.9996636509895325,0.5065655
90,-0.02165144868195057,-0.014476705342531204,0.99282527,0.9928789,6.8657397627830505,6.923186242580414,0.5051367
100,-0.04131665453314781,-0.026169776916503906,0.98485315,0.98506564,6.852676153182983,6.983920097351074,0.50285715
110,-0.07021716982126236,-0.04505771026015282,0.9748405,0.9755149,6.8340378403663635,6.974738776683807,0.4999467
120,-0.08885174244642258,-0.06881485134363174,0.9799631,0.9811667,6.814890503883362,6.96743905544281,0.49757692
130,-0.07925672084093094,-0.08208385109901428,1.0028272,1.0039327,6.788099825382233,6.977052390575409,0.49676982
140,-0.0658859834074974,-0.07850272953510284,1.0126166,1.013453,6.7530553340911865,7.019282758235931,0.49678954
150,-0.05953969061374664,-0.07089106738567352,1.0113513,1.0120348,6.718642055988312,7.076708614826202,0.49713558
160,-0.06237877905368805,-0.06942283362150192,1.007044,1.0077341,6.672750353813171,7.132144808769226,0.4971878
170,-0.06793121248483658,-0.07064812630414963,1.0027169,1.0034816,6.636965572834015,7.233187019824982,0.49706665
180,-0.06877075880765915,-0.07002593576908112,1.0012552,1.0020194,6.597861588001251,7.348203063011169,0.49705017
190,-0.06597951054573059,-0.06842145323753357,1.002442,1.0031683,6.570248007774353,7.435630261898041,0.4971265
200,-0.06487717479467392,-0.06919662654399872,1.0043194,1.0050048,6.5323872566223145,7.587830543518066,0.49704745
210,-0.06575758755207062,-0.06831619143486023,1.0025586,1.0032545,6.507916152477264,7.688092529773712,0.49709192
220,-0.06858095526695251,-0.06868252903223038,1.0001016,1.0008214,6.499455153942108,7.811825931072235,0.4970488
230,-0.06993105262517929,-0.06792455166578293,0.9979934,0.9986729,6.48302960395813,7.910741448402405,0.49707794
240,-0.06547017395496368,-0.06847790628671646,1.0030078,1.0036538,6.46636837720871,8.033492982387543,0.49702114
250,-0.06561508029699326,-0.06926245987415314,1.0036473,1.004262,6.457764089107513,8.14941293001175,0.4969481
260,-0.06729017943143845,-0.06862396746873856,1.0013338,1.0019763,6.451506674289703,8.25377732515335,0.49697986
270,-0.06841085106134415,-0.06931392848491669,1.0009031,1.0015413,6.454738140106201,8.21385943889618,0.49694082
280,-0.07026542723178864,-0.06979739665985107,0.999532,1.0001969,6.449473798274994,8.30398416519165,0.4968793
290,-0.0668429285287857,-0.06910058856010437,1.0022577,1.0028777,6.4280219078063965,8.370481073856354,0.4969032
300,-0.0677478015422821,-0.0706344023346901,1.0028865,1.0035001,6.4392993450164795,8.403279662132263,0.49681318
310,-0.06952448189258575,-0.06984391063451767,1.0003194,1.0009195,6.431349813938141,8.467660069465637,0.4968573
320,-0.06965178996324539,-0.07062318176031113,1.0009713,1.001566,6.431625962257385,8.432106077671051,0.49679634
330,-0.0703049972653389,-0.07101593166589737,1.000711,1.001351,6.425562381744385,8.488669157028198,0.49677765
340,-0.06766540557146072,-0.07068140059709549,1.003016,1.0035899,6.417178213596344,8.50659716129303,0.4967841
350,-0.07290387898683548,-0.071320541203022,0.9984166,0.9990168,6.422822713851929,8.560413599014282,0.49674046
360,-0.07232186198234558,-0.0721953809261322,0.9998735,1.000488,6.416424751281738,8.552760064601898,0.49665943
370,-0.07203036546707153,-0.07242754846811295,1.0003972,1.0009676,6.419101178646088,8.596618056297302,0.49665943
380,-0.06913083791732788,-0.07022806257009506,1.0010972,1.0016177,6.422494351863861,8.540852963924408,0.4968152
390,-0.07176002115011215,-0.07368553429841995,1.0019255,1.0024863,6.417660474777222,8.590425789356232,0.49655375
400,-0.07308164238929749,-0.0720895454287529,0.9990078,0.99951744,6.426113605499268,8.62667167186737,0.49667633
410,-0.0725618526339531,-0.0751902312040329,1.0026283,1.0031389,6.417105495929718,8.628865718841553,0.4964423
420,-0.07532206177711487,-0.07455690950155258,0.99923486,0.9997808,6.437157571315765,8.587671220302582,0.49649242
430,-0.07501797378063202,-0.07455455511808395,0.9995365,1.0000668,6.4201740026474,8.57510530948639,0.49648792
440,-0.07410109788179398,-0.07303746789693832,0.99893636,0.9994348,6.424835503101349,8.534724533557892,0.49660337
450,-0.07887333631515503,-0.0760394036769867,0.9971661,0.99771523,6.418357491493225,8.55245590209961,0.4963939
460,-0.07422283291816711,-0.07482326030731201,1.0006005,1.0011073,6.429525315761566,8.557648479938507,0.49645528
470,-0.07736603915691376,-0.07708460092544556,0.99971855,1.0002315,6.4240230321884155,8.62016087770462,0.4963064
480,-0.07702483981847763,-0.07652758061885834,0.9995028,1.0000072,6.423884332180023,8.565101981163025,0.49634755
490,-0.07512922585010529,-0.0741201862692833,0.99899095,0.9994909,6.41895067691803,8.592797338962555,0.49651915
500,-0.07323380559682846,-0.07358292490243912,1.000349,1.0008339,6.41954904794693,8.57779085636139,0.4965464
510,-0.07255266606807709,-0.07329921424388885,1.0007465,1.0012046,6.411839663982391,8.51365864276886,0.49657223
520,-0.07490045577287674,-0.07288981974124908,0.99798936,0.99842584,6.415919363498688,8.599414944648743,0.49660936
530,-0.07514215260744095,-0.07684283703565598,1.0017006,1.0021412,6.411832332611084,8.63605511188507,0.49632147
540,-0.07819247245788574,-0.07598800957202911,0.99779546,0.9982321,6.441468834877014,8.542405307292938,0.49638748
550,-0.07681642472743988,-0.07615102827548981,0.9993346,0.9997882,6.43144303560257,8.605809152126312,0.4963763
560,-0.07282379269599915,-0.07690329104661942,1.0040795,1.0045432,6.413012385368347,8.657489836215973,0.49630365
570,-0.07866249978542328,-0.07276222854852676,0.99409974,0.99457085,6.4266825914382935,8.527730643749237,0.496632
580,-0.07406802475452423,-0.07428678125143051,1.0002187,1.0006486,6.402659058570862,8.616932809352875,0.49650192
590,-0.07878895103931427,-0.07607285678386688,0.9972839,0.9976872,6.424451768398285,8.571613132953644,0.4963861
600,-0.07397230714559555,-0.0754954144358635,1.001523,1.0018749,6.412424743175507,8.583488583564758,0.49642235
610,-0.07519201934337616,-0.07449211180210114,0.99930006,0.99968576,6.421224355697632,8.53857707977295,0.4964905
620,-0.07634346187114716,-0.0769643783569336,1.0006208,1.0010552,6.426162362098694,8.672946453094482,0.49630797
630,-0.07501889765262604,-0.07170950621366501,0.99669063,0.99710685,6.429034233093262,8.579588651657104,0.496704
640,-0.07719606161117554,-0.07415470480918884,0.9969586,0.9973415,6.415054202079773,8.589381158351898,0.49653727
650,-0.07610059529542923,-0.07743843644857407,1.0013379,1.0016885,6.425439655780792,8.574989378452301,0.4962781
660,-0.0836121141910553,-0.07898055016994476,0.9953684,0.9957763,6.42735880613327,8.541566789150238,0.4961907
670,-0.07858222723007202,-0.07756008207798004,0.99897784,0.9993774,6.429965138435364,8.59560877084732,0.49627155
680,-0.07530282437801361,-0.07510392367839813,0.9998011,1.000225,6.419297516345978,8.581611931324005,0.49644783
690,-0.07591279596090317,-0.07382994890213013,0.9979171,0.9982977,6.406924903392792,8.586462318897247,0.49656302
700,-0.07267976552248001,-0.07509125769138336,1.0024115,1.0027665,6.409273326396942,8.583743929862976,0.49645096
710,-0.07452056556940079,-0.07318439334630966,0.99866384,0.99902713,6.424639523029327,8.657037496566772,0.49660984
720,-0.07349412888288498,-0.07216044515371323,0.99866635,0.9990337,6.423570990562439,8.586739897727966,0.4966901
