Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
180,0.11185481399297714,0.09158966690301895,1.0202651,1.0220157,6.919489800930023,6.993766188621521,0.3930476
190,0.10572903603315353,0.08965110033750534,1.0160779,1.0177783,6.916848003864288,7.005404412746429,0.39317095
200,0.1107841208577156,0.09082160890102386,1.0199625,1.0215268,6.914917767047882,7.008551120758057,0.39311218
210,0.1169586107134819,0.09301113337278366,1.0239475,1.0255325,6.9128060936927795,6.999944865703583,0.39297932
220,0.12061464786529541,0.08380890637636185,1.0368057,1.038273,6.910150170326233,6.977872908115387,0.39357704
230,0.12654897570610046,0.08297961950302124,1.0435693,1.0449276,6.904837489128113,6.974784791469574,0.39355958
240,0.15478277206420898,0.07999958842992783,1.0747832,1.0763048,6.9016053676605225,7.0033071637153625,0.39375904
250,0.13688716292381287,0.08219582587480545,1.0546913,1.056148,6.895285189151764,7.000519812107086,0.39372137
260,0.1315174549818039,0.08324708044528961,1.0482703,1.0496067,6.890217423439026,7.043565213680267,0.39376882
270,0.13033737242221832,0.08905020356178284,1.0412872,1.0427221,6.87708854675293,7.022537291049957,0.39348388
280,0.14374737441539764,0.08768065273761749,1.0560668,1.0574565,6.87186473608017,7.05213737487793,0.3936085
290,0.13708257675170898,0.08148248493671417,1.0556,1.056797,6.865997731685638,7.026819407939911,0.39417422
300,0.14439484477043152,0.08760631084442139,1.0567886,1.0581671,6.856440782546997,7.058428168296814,0.39364967
310,0.12894555926322937,0.0791512206196785,1.0497943,1.050907,6.851199209690094,7.078676760196686,0.394355
320,0.12097249925136566,0.09693523496389389,1.0240372,1.025235,6.847594439983368,7.106694340705872,0.39333957
330,0.14355801045894623,0.07948235422372818,1.0640757,1.0650997,6.836766302585602,7.108984887599945,0.39428827
340,0.15153706073760986,0.0849260538816452,1.066611,1.0676126,6.834343314170837,7.132681608200073,0.3939678
350,0.14469654858112335,0.08054164797067642,1.0641549,1.0651222,6.823813199996948,7.15619969367981,0.39425933
360,0.13032211363315582,0.07880187034606934,1.0515202,1.0523281,6.823513865470886,7.180700957775116,0.39458182
370,0.13587523996829987,0.06384842842817307,1.0720268,1.0727129,6.819022357463837,7.1941638588905334,0.39610347
380,0.12652333080768585,0.08055061846971512,1.0459727,1.0468767,6.813815414905548,7.155863523483276,0.39442673
390,0.1256977766752243,0.08433856070041656,1.0413592,1.0423268,6.8052961230278015,7.201277077198029,0.39420658
400,0.1313994973897934,0.09322860091924667,1.0381709,1.0392302,6.802536606788635,7.2448760867118835,0.39368212
410,0.13325174152851105,0.05751343443989754,1.0757383,1.0763699,6.801019132137299,7.2483744621276855,0.39708993
420,0.11953945457935333,0.09956774860620499,1.0199717,1.0209866,6.801256895065308,7.234435319900513,0.3935428
430,0.13670729100704193,0.08009162545204163,1.0566157,1.0576067,6.801400780677795,7.293791472911835,0.39439616
440,0.1277449131011963,0.07228849828243256,1.0554564,1.0564184,6.802237331867218,7.299210846424103,0.39532205
450,0.13465037941932678,0.07837774604558945,1.0562726,1.0574152,6.792460858821869,7.33334493637085,0.3945905
460,0.1270274817943573,0.07708228379487991,1.0499452,1.0509161,6.795564889907837,7.265775144100189,0.39469868
470,0.14225056767463684,0.06876885890960693,1.0734817,1.0741454,6.798053085803986,7.281521201133728,0.3956705
480,0.1550421118736267,0.07669924199581146,1.0783429,1.0791495,6.80105322599411,7.325410902500153,0.39470068
490,0.1453113704919815,0.0749431625008583,1.0703682,1.0712043,6.798143804073334,7.301489055156708,0.39494506
500,0.13323982059955597,0.07968422770500183,1.0535556,1.0544119,6.788754940032959,7.329284727573395,0.3945629
510,0.1410820484161377,0.08268433809280396,1.0583978,1.0593337,6.792982637882233,7.351700007915497,0.39417776
520,0.15110550820827484,0.0769757404923439,1.0741298,1.0751134,6.7890209555625916,7.3964738845825195,0.3946223
530,0.14747144281864166,0.07966063171625137,1.0678108,1.0688331,6.799387753009796,7.332491934299469,0.39439508
540,0.13897715508937836,0.08341730386018753,1.0555599,1.0566636,6.794322848320007,7.358559429645538,0.3941091
550,0.14084479212760925,0.08209200203418732,1.0587528,1.059734,6.790291249752045,7.365438997745514,0.39422262
560,0.1627327799797058,0.08790910989046097,1.0748236,1.0756159,6.789033353328705,7.408651530742645,0.39400044
570,0.1486251950263977,0.09994252026081085,1.0486827,1.0498055,6.794213652610779,7.41376531124115,0.3934027
580,0.13516218960285187,0.08061084896326065,1.0545514,1.0554923,6.78583836555481,7.34772253036499,0.39435056
590,0.1342775821685791,0.09376513957977295,1.0405124,1.0415552,6.794606804847717,7.404817283153534,0.39366108
600,0.1465536206960678,0.0824877992272377,1.0640658,1.0651922,6.795378684997559,7.303437352180481,0.3942272
610,0.13480979204177856,0.0929788276553154,1.0418309,1.0430136,6.79377418756485,7.364576697349548,0.3935519
620,0.14946788549423218,0.07950200140476227,1.0699658,1.0709022,6.782809734344482,7.414983689785004,0.3943552
630,0.15140627324581146,0.0781412348151207,1.0732651,1.0743359,6.781146585941315,7.43094128370285,0.39447838
640,0.14587996900081635,0.08231732249259949,1.0635626,1.0646597,6.765964031219482,7.40382707118988,0.39417505
650,0.13973796367645264,0.07708054035902023,1.0626575,1.0635628,6.771754205226898,7.440985977649689,0.39467403
660,0.14726442098617554,0.08539612591266632,1.0618683,1.0629828,6.76950603723526,7.438271224498749,0.39391032
670,0.1428326815366745,0.08354133367538452,1.0592914,1.0604767,6.748918116092682,7.4853609800338745,0.39406976
680,0.13510006666183472,0.08238845318555832,1.0527116,1.0540407,6.752216577529907,7.511187732219696,0.3941732
690,0.1482454538345337,0.0796470195055008,1.0685985,1.0696964,6.753291845321655,7.440498650074005,0.39439738
700,0.1461969017982483,0.07813537120819092,1.0680615,1.069146,6.753223478794098,7.453317761421204,0.39451885
710,0.14168797433376312,0.08989513665437698,1.0517929,1.0529976,6.749691963195801,7.478444576263428,0.39366192
720,0.1343318074941635,0.08478420972824097,1.0495476,1.0506649,6.748494267463684,7.481442868709564,0.3940014
730,0.1494508683681488,0.0866275429725647,1.0628233,1.0640388,6.740604937076569,7.415458977222443,0.3938389
740,0.14353957772254944,0.08243489265441895,1.0611047,1.0622116,6.7442015409469604,7.368157207965851,0.39418435
750,0.15010586380958557,0.07972870767116547,1.0703771,1.0713925,6.745276153087616,7.380109488964081,0.3944339
760,0.15186046063899994,0.08483517169952393,1.0670253,1.0682248,6.755440592765808,7.272743046283722,0.39390367
770,0.14624635875225067,0.07890404015779495,1.0673423,1.0684086,6.744457960128784,7.285325229167938,0.39441603
780,0.1590886116027832,0.07682553678750992,1.0822631,1.0833567,6.7472957372665405,7.186791777610779,0.39462093
790,0.1542869508266449,0.07805825024843216,1.0762287,1.07728,6.753184795379639,7.0820916295051575,0.394459
