Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
340,-0.05890273675322533,-0.07404152303934097,1.0151387,1.0156066,6.405656099319458,8.594786703586578,0.49632502
350,-0.06485120207071304,-0.07749828696250916,1.012647,1.0131557,6.3972925543785095,8.585614800453186,0.4961235
360,-0.06124657392501831,-0.0767979621887207,1.0155513,1.0160414,6.407295107841492,8.613828659057617,0.4961421
370,-0.06425999104976654,-0.07746478170156479,1.0132048,1.0137106,6.401245474815369,8.633667349815369,0.49610803
380,-0.062023431062698364,-0.07737450301647186,1.015351,1.0158247,6.401119709014893,8.631911993026733,0.49610677
390,-0.06232471019029617,-0.07948776334524155,1.017163,1.0176289,6.391201436519623,8.646208345890045,0.49598902
400,-0.06551013886928558,-0.07911807298660278,1.0136079,1.0140663,6.402943909168243,8.633775889873505,0.49601007
410,-0.06731142103672028,-0.07945254445075989,1.0121411,1.0126041,6.397854030132294,8.65653395652771,0.49597183
420,-0.06449181586503983,-0.0793551355600357,1.0148634,1.0152951,6.403081774711609,8.640514850616455,0.495978
430,-0.06712940335273743,-0.0798083171248436,1.0126789,1.0131159,6.39072859287262,8.624783098697662,0.4959475
440,-0.06363129615783691,-0.07980471849441528,1.0161735,1.0165615,6.368999123573303,8.675551950931549,0.495939
450,-0.06586118042469025,-0.07751680165529251,1.0116556,1.0120207,6.398375511169434,8.651447057723999,0.49607277
460,-0.06709800660610199,-0.07824884355068207,1.0111508,1.0115123,6.383888483047485,8.69767713546753,0.49602604
470,-0.06438298523426056,-0.0804961621761322,1.0161132,1.016453,6.374773800373077,8.700446486473083,0.4958882
480,-0.06683026254177094,-0.08224239945411682,1.0154121,1.0157512,6.385454595088959,8.678191006183624,0.4958028
490,-0.06516566872596741,-0.08264076709747314,1.0174751,1.0178062,6.376229882240295,8.750091075897217,0.4957832
500,-0.06352585554122925,-0.07985388487577438,1.016328,1.0166279,6.37867146730423,8.665819764137268,0.4959298
510,-0.06630945950746536,-0.08198188245296478,1.0156723,1.0160046,6.3706583976745605,8.738282084465027,0.4958122
520,-0.06607109308242798,-0.08340032398700714,1.0173292,1.0176708,6.374501705169678,8.712611258029938,0.49573204
530,-0.06838684529066086,-0.0837787613272667,1.015392,1.0157095,6.385664403438568,8.694842517375946,0.49571472
540,-0.06676473468542099,-0.08403303474187851,1.0172683,1.0175475,6.368087887763977,8.752458453178406,0.4956974
550,-0.06850124895572662,-0.08360058069229126,1.0150993,1.0153756,6.3558948040008545,8.698276162147522,0.49571404
560,-0.06657574325799942,-0.08286354690790176,1.0162878,1.0165637,6.370195925235748,8.740865767002106,0.49576128
570,-0.06735816597938538,-0.08051957190036774,1.0131614,1.0133669,6.366093397140503,8.788458526134491,0.49588752
580,-0.0665183961391449,-0.08196630328893661,1.0154479,1.0156765,6.3665894865989685,8.73632001876831,0.495808
590,-0.06802894175052643,-0.08266215026378632,1.0146332,1.0148882,6.357600808143616,8.709891259670258,0.49576893
600,-0.0676610916852951,-0.08353259414434433,1.0158715,1.0161407,6.358223617076874,8.794185101985931,0.49572095
610,-0.06481468677520752,-0.08542167395353317,1.020607,1.020842,6.37226128578186,8.69616037607193,0.4956258
620,-0.06897129863500595,-0.08199634402990341,1.013025,1.013283,6.367298722267151,8.819356560707092,0.4958026
630,-0.06499033421278,-0.08050265908241272,1.0155122,1.0157832,6.364655613899231,8.690985977649689,0.4958876
640,-0.06436119973659515,-0.07979466766119003,1.0154334,1.015687,6.359667658805847,8.751706063747406,0.49591914
650,-0.06710560619831085,-0.08231603354215622,1.0152104,1.0154796,6.356642842292786,8.72657960653305,0.49578476
660,-0.07170412689447403,-0.08777265250682831,1.0160686,1.0163511,6.35953688621521,8.666386485099792,0.49552116
670,-0.068655826151371,-0.08345232903957367,1.0147965,1.0149815,6.358951270580292,8.678728759288788,0.49572948
680,-0.07131242752075195,-0.0856376513838768,1.0143251,1.0145068,6.352832913398743,8.817628741264343,0.49561957
690,-0.06960839778184891,-0.08569449931383133,1.0160861,1.0163076,6.352672040462494,8.720153093338013,0.4956102
700,-0.07305218279361725,-0.08495190739631653,1.0118997,1.0121493,6.351853847503662,8.81249225139618,0.4956568
710,-0.06796689331531525,-0.08575624972581863,1.0177892,1.0180401,6.329906225204468,8.889326333999634,0.49560717
720,-0.07053021341562271,-0.08242522180080414,1.011895,1.0121021,6.337922751903534,8.865698218345642,0.49578807
730,-0.06907833367586136,-0.08546503633260727,1.0163867,1.0165722,6.326450049877167,8.94908195734024,0.4956348
740,-0.06906183809041977,-0.08783236891031265,1.0187706,1.0189646,6.312178671360016,9.02136904001236,0.49551785
750,-0.07068187743425369,-0.0894978791475296,1.018816,1.0190289,6.309303641319275,9.03779661655426,0.49544504
760,-0.07168935239315033,-0.08642960339784622,1.0147402,1.0149597,6.3213754296302795,8.957260131835938,0.49557698
770,-0.06866591423749924,-0.07753805071115494,1.0088722,1.0090022,6.317452371120453,9.046175241470337,0.49611562
780,-0.07163240760564804,-0.08633948862552643,1.0147071,1.0148138,6.311010837554932,9.058829426765442,0.49561688
790,-0.07450156658887863,-0.09084247052669525,1.0163409,1.016506,6.313636302947998,9.020439803600311,0.4953971
