Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
0,-0.002045415574684739,-0.0008584692259319127,0.998813,0.99881303,0.6935378313064575,0.6436994075775146,0.5091766
10,-0.002861469052731991,-0.0015508666401728988,0.9986894,0.9986894,6.923115909099579,6.519478797912598,0.50902146
20,-0.0037905918434262276,-0.0023399735800921917,0.9985494,0.99854934,6.9025073647499084,6.611216604709625,0.5088449
30,-0.005062314216047525,-0.0033595517743378878,0.9982972,0.9982973,6.881631910800934,6.565211534500122,0.50861657
40,-0.007309201173484325,-0.00481603154912591,0.99750686,0.99750715,6.865180730819702,6.351702272891998,0.50828654
50,-0.011614399962127209,-0.007399579510092735,0.9957852,0.9957877,6.873348236083984,6.188705086708069,0.5077012
60,-0.02016039378941059,-0.012605597265064716,0.9924452,0.99246204,6.857804000377655,6.410545825958252,0.5065532
70,-0.03562171012163162,-0.02224798873066902,0.9866262,0.98671407,6.844219923019409,6.8356122970581055,0.50460714
80,-0.05740656703710556,-0.03809421882033348,0.9806877,0.9810064,6.833374321460724,6.935284852981567,0.50193983
90,-0.0684981569647789,-0.061070818454027176,0.99257267,0.99315786,6.818785130977631,6.990120708942413,0.4992795
100,-0.06436730176210403,-0.0853167399764061,1.0209495,1.0217108,6.802914083003998,7.028263568878174,0.49795893
110,-0.05208577215671539,-0.0929463654756546,1.0408605,1.0415236,6.783344328403473,7.061661541461945,0.49779367
120,-0.04583482816815376,-0.08488807082176208,1.0390532,1.0395721,6.756292104721069,7.076800048351288,0.49781144
130,-0.04562214016914368,-0.07858313620090485,1.0329609,1.0334244,6.7178468108177185,7.117218315601349,0.49795517
140,-0.05069475993514061,-0.08260062336921692,1.0319058,1.0324364,6.681770086288452,7.173799276351929,0.49773273
150,-0.052775878459215164,-0.08342167735099792,1.0306458,1.0311905,6.640404522418976,7.281233370304108,0.49761945
160,-0.05228135362267494,-0.08180703967809677,1.0295256,1.0300442,6.603221297264099,7.414655387401581,0.49761367
170,-0.05196121707558632,-0.0844370648264885,1.0324758,1.0330014,6.575330018997192,7.555690228939056,0.49747035
180,-0.0493309311568737,-0.08212057501077652,1.0327897,1.0332538,6.532966256141663,7.68679940700531,0.49751526
190,-0.047661587595939636,-0.07986894994974136,1.0322074,1.0326287,6.515139877796173,7.80127215385437,0.4975801
200,-0.05000793933868408,-0.08284512162208557,1.0328372,1.0332937,6.5033146142959595,7.873632550239563,0.49741173
210,-0.048949915915727615,-0.08114611357450485,1.0321962,1.0326259,6.4855018854141235,7.990424692630768,0.49746436
220,-0.05075836181640625,-0.0804741308093071,1.0297158,1.0301427,6.475785851478577,8.070163309574127,0.49747863
230,-0.05174506455659866,-0.08390247821807861,1.0321574,1.0326025,6.472921073436737,8.177737653255463,0.49731013
240,-0.05080482363700867,-0.08219652622938156,1.0313916,1.0317981,6.457524597644806,8.22024554014206,0.49736857
250,-0.05052302032709122,-0.0823976919054985,1.0318747,1.0322646,6.456146001815796,8.318835079669952,0.4973509
260,-0.051000338047742844,-0.08474315702915192,1.0337428,1.0341518,6.464974284172058,8.328386902809143,0.49723366
270,-0.05188729241490364,-0.08366729319095612,1.03178,1.0321716,6.452366590499878,8.409748613834381,0.49726763
280,-0.05116024985909462,-0.08531054854393005,1.0341502,1.0345381,6.447397410869598,8.427344262599945,0.49719456
290,-0.049326617270708084,-0.08367440104484558,1.0343478,1.0347006,6.432827591896057,8.491605281829834,0.4972601
300,-0.05184945836663246,-0.08474385738372803,1.0328944,1.0332626,6.449502408504486,8.479575335979462,0.49720433
310,-0.054147008806467056,-0.08776962012052536,1.0336226,1.0340158,6.4382118582725525,8.513306498527527,0.49707302
320,-0.05494185537099838,-0.08951528370380402,1.0345733,1.034954,6.426391065120697,8.535661160945892,0.49700394
330,-0.05167451128363609,-0.08774752914905548,1.036073,1.0363982,6.432499885559082,8.575952231884003,0.4970634
340,-0.053243596106767654,-0.08673683553934097,1.0334932,1.033815,6.436420738697052,8.558536291122437,0.4970962
350,-0.05221967399120331,-0.0855317935347557,1.0333121,1.0336021,6.433264195919037,8.527029037475586,0.49715197
360,-0.05328384414315224,-0.09081854671239853,1.0375347,1.0378423,6.431527316570282,8.603405594825745,0.49693713
370,-0.05412864312529564,-0.09275783598423004,1.0386292,1.038921,6.43798041343689,8.594770610332489,0.49686754
380,-0.05440060794353485,-0.09072592109441757,1.0363253,1.0365953,6.422824919223785,8.604339241981506,0.49693227
390,-0.0553542822599411,-0.09000347554683685,1.0346493,1.034897,6.436011850833893,8.543416976928711,0.49695325
