Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
0,0.06381970643997192,0.17122642695903778,0.89259326,0.8925961,0.6930172443389893,0.713201642036438,0.41725355
10,0.011612159200012684,0.1007765531539917,0.9108356,0.9108449,6.922243773937225,7.021622717380524,0.40743616
20,-0.00019153812900185585,0.04438890889286995,0.95541954,0.9554294,6.9079872369766235,6.8668142557144165,0.4066003
30,-0.00031422925530932844,0.04165635630488396,0.9580294,0.9580301,6.890741586685181,6.7364935874938965,0.4058516
40,-0.00034913711715489626,0.069527268409729,0.93012357,0.9301973,6.87838613986969,6.504188120365143,0.40422246
50,-0.00037478256854228675,0.07331780344247818,0.9263073,0.92652756,6.8906479477882385,6.245088279247284,0.40355486
60,-0.0004173368215560913,0.0544719472527504,0.94511074,0.945661,6.903352797031403,6.350031316280365,0.40218732
70,-0.00045422359835356474,0.04322937875986099,0.95631635,0.95697576,6.908769309520721,6.85492879152298,0.40168267
80,-0.00045361494994722307,0.04231942445039749,0.95722693,0.9579651,6.919888257980347,7.125823020935059,0.40138394
90,-0.00038871559081599116,0.03874411806464195,0.96086717,0.96157205,6.927077770233154,7.059650301933289,0.40134898
100,-0.00030356523348018527,0.034186992794275284,0.9655094,0.9661106,6.932383596897125,7.15497887134552,0.40166354
110,-0.0004912042059004307,0.036438845098018646,0.9630699,0.96370333,6.932945907115936,7.150030612945557,0.40154973
120,-0.0005849094013683498,0.048487648367881775,0.95092744,0.951841,6.929318189620972,7.121535360813141,0.40100947
130,-0.0007297059055417776,0.020278017967939377,0.9789923,0.9792532,6.925001919269562,7.110177159309387,0.40375927
140,-0.0006162025965750217,0.0625116154551506,0.9368722,0.9380854,6.921515464782715,7.076821386814117,0.40120474
150,-0.0006191586726345122,0.041852954775094986,0.9575279,0.9581399,6.918424129486084,7.063762605190277,0.40194675
160,-0.0005570082576014102,0.03946436196565628,0.95997864,0.9605384,6.912536382675171,7.012120723724365,0.40218413
170,-0.00046267660218290985,0.05272454768419266,0.94681275,0.94759643,6.905915141105652,6.986890494823456,0.401952
180,-0.0004982444806955755,0.039342090487480164,0.96015966,0.96062076,6.900888800621033,6.970952689647675,0.4028191
190,-0.00028781656874343753,0.06598536670207977,0.9337268,0.93481624,6.892292141914368,6.961214363574982,0.40224177
200,-0.0005325545207597315,0.0642545148730278,0.9352129,0.9362007,6.88617080450058,6.952567279338837,0.4025035
210,-0.0005969810881651938,0.05488072708249092,0.9445223,0.9452514,6.87647145986557,6.944639146327972,0.40273872
220,-0.0005861892132088542,0.07051443308591843,0.9288994,0.929982,6.868164300918579,6.935320734977722,0.40312895
230,-0.0006343504064716399,0.06660003215074539,0.9327656,0.93370384,6.857974290847778,6.979774057865143,0.40322042
240,-0.0005012988694943488,0.08466871827840805,0.91482997,0.91629964,6.847586274147034,6.967849671840668,0.40404326
250,-0.0005234367563389242,0.08142606914043427,0.91805047,0.9193696,6.838158488273621,6.988096058368683,0.40405533
260,-0.0007143033435568213,0.06349033117294312,0.93579537,0.93660533,6.83065140247345,7.029418408870697,0.4035748
270,-0.0005838220240548253,0.0846756100654602,0.91474056,0.91612434,6.82589864730835,7.059808313846588,0.40447032
280,-0.0005077446112409234,0.09791458398103714,0.90157765,0.90340835,6.813033401966095,7.063433825969696,0.40561816
290,-0.0007370429811999202,0.07392879575490952,0.92533416,0.9263628,6.809238076210022,7.092725515365601,0.40403458
300,-0.0008567000040784478,0.07391371577978134,0.92522955,0.9262492,6.799087941646576,7.100063621997833,0.40405762
310,-0.000877515587490052,0.05710071697831154,0.9420218,0.9426271,6.787510514259338,7.1060950756073,0.40395543
320,-0.0007011270499788225,0.10283076763153076,0.8964681,0.89846635,6.775282979011536,7.15159285068512,0.40623564
330,-0.001061171991750598,0.08813177794218063,0.9108071,0.91227823,6.75642865896225,7.157109260559082,0.40489635
340,-0.0017084999708458781,0.0639152079820633,0.9343763,0.9351472,6.744648575782776,7.1655537486076355,0.40398946
350,-0.0018439139239490032,0.07799143344163895,0.9201646,0.9212994,6.722400009632111,7.1984639167785645,0.40432754
360,-0.0015433005755767226,0.07275347411632538,0.92570317,0.9266853,6.706857740879059,7.216144442558289,0.40414664
370,-0.0010716421529650688,0.10734905302524567,0.8915793,0.8937591,6.692664086818695,7.252045571804047,0.4068238
380,-0.0016699905972927809,0.07875660061836243,0.9195734,0.9207192,6.677738130092621,7.274622917175293,0.40435717
390,-0.0029306162614375353,0.04754951596260071,0.9495198,0.94993776,6.66921591758728,7.305114567279816,0.40429318
