Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
0,0.1420648992061615,-0.001146131893619895,1.143211,1.1432115,0.6929409503936768,0.7113531231880188,0.4002287
10,0.24989765882492065,0.055907104164361954,1.1939906,1.193996,6.923275947570801,6.9831642508506775,0.38624042
20,0.21255221962928772,0.1975601315498352,1.014992,1.0150149,6.91277688741684,6.860105991363525,0.37891734
30,0.20739257335662842,0.1289699524641037,1.0784227,1.0784395,6.8990983963012695,6.809178948402405,0.3774721
40,0.22718816995620728,0.1494678258895874,1.0777203,1.0778018,6.885378539562225,6.660610139369965,0.376698
50,0.20395244657993317,0.14074039459228516,1.063212,1.0632985,6.885870397090912,6.462922990322113,0.3767153
60,0.21714985370635986,0.15078075230121613,1.0663692,1.0665662,6.890764892101288,6.5920029282569885,0.37643978
70,0.21870337426662445,0.14433926343917847,1.0743642,1.07458,6.894164860248566,7.035651087760925,0.37642235
80,0.21543152630329132,0.13765820860862732,1.0777733,1.0779945,6.913725197315216,7.104789733886719,0.3764788
90,0.21577244997024536,0.1407955437898636,1.0749769,1.075307,6.933595240116119,7.200419068336487,0.37633696
100,0.21932846307754517,0.14212968945503235,1.0771987,1.0776485,6.942741692066193,7.217293739318848,0.37628838
110,0.21785975992679596,0.12668028473854065,1.0911795,1.0916431,6.943727254867554,7.21997332572937,0.37691355
120,0.22040078043937683,0.12812991440296173,1.0922709,1.0926723,6.938509225845337,7.202220857143402,0.37680486
130,0.23272734880447388,0.13034464418888092,1.1023828,1.102918,6.935633182525635,7.16030478477478,0.37678385
140,0.22858624160289764,0.13237375020980835,1.0962125,1.0967827,6.931195616722107,7.136316955089569,0.37666008
150,0.22265121340751648,0.13074001669883728,1.0919112,1.0925243,6.927557826042175,7.110011994838715,0.37668237
160,0.24001018702983856,0.1363532990217209,1.1036569,1.10446,6.922943711280823,7.051305055618286,0.37654874
170,0.23278695344924927,0.1397016942501068,1.0930853,1.093821,6.920741319656372,7.055285573005676,0.3764193
180,0.2218806892633438,0.13352446258068085,1.0883563,1.0889893,6.915890216827393,7.020075619220734,0.37656313
190,0.21640747785568237,0.1278589963912964,1.0885485,1.0891131,6.915041446685791,7.007168173789978,0.37674034
200,0.212629497051239,0.1311357170343399,1.0814939,1.0820956,6.912262141704559,6.971866548061371,0.3766062
210,0.22422125935554504,0.1385463923215866,1.0856749,1.086408,6.906231999397278,6.967385828495026,0.37639415
220,0.22671008110046387,0.13071398437023163,1.0959961,1.0966768,6.903389036655426,6.95014750957489,0.37674305
230,0.23566211760044098,0.13250556588172913,1.1031566,1.1039698,6.899495601654053,6.96880304813385,0.3767058
240,0.23717761039733887,0.13183796405792236,1.1053396,1.1061625,6.895843267440796,6.979728817939758,0.37670642
250,0.23096777498722076,0.1320609748363495,1.0989068,1.0996784,6.891907334327698,6.987427353858948,0.37670934
260,0.22201640903949738,0.12823377549648285,1.0937827,1.0944185,6.888357877731323,6.996462166309357,0.37686828
270,0.22678452730178833,0.13611434400081635,1.0906702,1.0913248,6.884714484214783,7.00728452205658,0.37660876
280,0.24317771196365356,0.12308795005083084,1.1200898,1.120831,6.881619334220886,7.026445090770721,0.3772486
290,0.23878265917301178,0.13454577326774597,1.1042368,1.1050926,6.875693440437317,7.030138373374939,0.3767632
300,0.20851464569568634,0.14171618223190308,1.0667984,1.0675409,6.8733102679252625,7.019440591335297,0.37648925
310,0.2091926485300064,0.12934820353984833,1.0798445,1.0803566,6.86591637134552,7.055558860301971,0.3769666
320,0.22817954421043396,0.1260865181684494,1.102093,1.1025553,6.855204105377197,7.013036787509918,0.3772702
330,0.23367413878440857,0.12577557563781738,1.1078986,1.1084243,6.84564483165741,7.0331584215164185,0.37725306
340,0.23108021914958954,0.1338602602481842,1.09722,1.0978545,6.830329775810242,7.052153706550598,0.3768848
350,0.23145125806331635,0.13981245458126068,1.0916388,1.0923876,6.81879597902298,7.052026748657227,0.37670118
360,0.2152595818042755,0.1353406459093094,1.079919,1.0805804,6.8067803382873535,7.09373277425766,0.37677044
370,0.20817230641841888,0.12340080738067627,1.0847715,1.0852306,6.798317909240723,7.136389255523682,0.37747955
380,0.21685448288917542,0.12125943601131439,1.095595,1.0961658,6.7958778738975525,7.089418172836304,0.3775363
390,0.2104947566986084,0.13847406208515167,1.0720206,1.0726284,6.7957621812820435,7.090220630168915,0.3766736
