Epoch,aveT,aveC,eATE,ePEHE,rjf,lcff,ly
580,0.1593100130558014,0.1138780266046524,1.045432,1.0474774,6.5599528551101685,7.723081529140472,0.39168102
590,0.16134972870349884,0.11603391170501709,1.0453159,1.0481145,6.564890563488007,7.739239990711212,0.39179087
600,0.15679031610488892,0.10939757525920868,1.0473927,1.0495814,6.558680355548859,7.834568679332733,0.39159685
610,0.16306942701339722,0.11419881880283356,1.0488706,1.0514565,6.550281763076782,7.804858088493347,0.39174217
620,0.17017602920532227,0.12471570819616318,1.0454603,1.0481776,6.544232606887817,7.826232314109802,0.3922052
630,0.1725304126739502,0.09905008971691132,1.0734804,1.0754592,6.535798251628876,7.899539351463318,0.39153272
640,0.17097237706184387,0.10962211340665817,1.0613502,1.0637904,6.551946759223938,7.8713632225990295,0.3916008
650,0.16611076891422272,0.10795919597148895,1.0581516,1.0605024,6.557084560394287,7.885368287563324,0.39157668
660,0.15491080284118652,0.10723384469747543,1.0476769,1.0499933,6.571600496768951,7.947794735431671,0.39157745
670,0.16056941449642181,0.10809555649757385,1.0524738,1.0546603,6.5895997285842896,8.022649586200714,0.39157838
680,0.16106997430324554,0.11708295345306396,1.043987,1.0468848,6.585860192775726,8.1242595911026,0.39183637
690,0.1799762099981308,0.11633573472499847,1.0636404,1.0659062,6.571977078914642,8.097797155380249,0.39179975
700,0.1662544459104538,0.11878280341625214,1.0474716,1.0497173,6.552978694438934,8.091774344444275,0.39194247
710,0.18246865272521973,0.1071087047457695,1.07536,1.077336,6.551890432834625,8.07806020975113,0.3915451
720,0.17686697840690613,0.10864228755235672,1.0682247,1.0706954,6.565058350563049,8.098988711833954,0.39157665
730,0.17664070427417755,0.10387755185365677,1.0727631,1.0747077,6.548298537731171,8.11097639799118,0.39152193
740,0.17751696705818176,0.11235740035772324,1.0651596,1.0673269,6.524293661117554,8.077106416225433,0.39164042
750,0.15541547536849976,0.10859857499599457,1.046817,1.0490401,6.546107649803162,8.145165860652924,0.3916044
760,0.15687349438667297,0.11799206584692001,1.0388814,1.0411375,6.536194443702698,8.100224435329437,0.39187735
770,0.15268009901046753,0.12374574691057205,1.0289344,1.0313724,6.547891557216644,8.122714340686798,0.39220104
780,0.17221441864967346,0.12011756747961044,1.0520968,1.0543741,6.559327721595764,8.09519237279892,0.39200032
790,0.1761653572320938,0.10556558519601822,1.0705998,1.0725371,6.5529255867004395,8.05690598487854,0.39153114
